English,Portuguese
This will be the best.,Isso será o melhor.
It will be Karlova street.,Será a rua Karlova.
We are looking for each other.,Nós estamos procurando um ao outro.
The professor teaches Czech.,O professor ensina tcheco.
I learn Czech.,Eu estou aprendendo tcheco.
I will borrow a pen.,Eu emprestarei uma caneta.
I will lend you a pen.,Eu lhe emprestarei uma caneta.
A king's daughter is a princess.,A filha de um rei é uma princesa.
On which chair did you put the book?,Em que cadeira você colocou o livro?
How do you think this change will be received?,Como você acha que essa mudança será recebida?
Do you see any problems with the project?,Você vê algum problema com o projeto?
I wonder if we could run into any problems with the company.,Me pergunto se teríamos algum problema com a empresa.
Where do you think any problems might occur?,Onde você acha que podem ocorrer problemas?
"It seems OK on paper, but I wonder if it's going to work.","Parece OK no papel, mas me pergunto se vai funcionar."
"That's true. First, however, we need to go to the supermarket.","É verdade. Antes, porém, precisamos ir ao supermercado."
You're right about that. I wonder if they are going to understand you.,Você está certo a respeito disso. Me pergunto se eles vão entender você.
I see what you mean.,Entendo o que quer dizer.
"OK, but what about the manager?","OK, mas e quanto ao gerente?"
And why is that?,E por que isso?
What makes you say that?,O que lhe faz afirmar isto?
Could you elaborate?,Você poderia ser mais específico?
Interesting. Could you explain what you mean?,Interessante. Poderia explicar o que você quer dizer com isso?
Do you say that because you're afraid?,Você diz isto por que está com medo?
"No problem. If X happens, we have Y as a backup.","Sem problemas. Se X acontecer, temos Y como alternativa B."
That could only happen if they were still in the country.,Isso apenas aconteceria se eles ainda estivessem no país.
"Should that happen, what we would do then is run.","Caso isso aconteça, o que faríamos é correr."
Tell me what you think about my car.,Diga o que você acha a respeito do meu carro.
How do you feel about your father?,Como você se sente a respeito do seu pai?
What are your thoughts on the company?,O que você pensa sobre a companhia?
Do you have any thoughts on my paper?,Você tem alguma opinião sobre meu ensaio?
What's your take on my book?,Qual a sua opinião a respeito do meu livro?
Has anybody ever said you wear too much makeup?,Alguém já lhe disse que você usa muita maquilagem?
Has anybody ever thought of this?,Alguém já pensou nisso?
Has anybody ever given serious thought to this?,Alguém já pensou seriamente nisso?
Has this ever been done before?,Isso já foi feito antes?
"Just between you and me, do you love my sister?","Apenas entre mim e você, você ama minha irmã?"
"Don't quote me on this, but I agree with you.","Olha, eu não falei nada, mas concordo com você."
You didn't hear this from me.,Você não ouviu isso de mim.
OK. Right. I see what you mean.,OK. Certo. Entendo o que quer dizer.
OK. I think I see where you are going.,OK. Acho que sei onde você quer chegar.
OK. I think I understand what you're asking.,OK. Acho que entendo o que você está perguntando.
"Anyway, you're my friend.","De qualquer maneira, você é meu amigo."
"Anyway, you get the idea.","De qualquer forma, você entendeu a ideia."
"Anyway, I think I've said enough.","De qualquer forma, acho que já disse o suficiente."
I think you know what I mean.,Acho que você sabe o que eu quero dizer.
I don't need to go on and on about it.,Não preciso me estender a respeito disso.
"I could go on and on about it, but I won't.","Eu poderia falar por horas e horas sobre isso, mas não vou."
Al-Qaeda leader Osama Bin Laden has been killed by US forces in Pakistan.,O líder do Al-Qaeda Osama Bin Laden foi morto pelas forças dos EUA no Paquistão.
"Fifthly, I just forgot what the first four things were.","E em quinto, acabei de esquecer quais eram as primeiras quatro coisas."
Don't be so hard on her. She meant well.,Não seja tão duro com ela. Ela quis fazer o bem.
Rose petals are very soft.,Pétalas de rosas são muito suaves.
The petals floated on the surface of the water.,As pétalas flutuavam sobre a superfície da água.
Why are they here?,Por que eles estão aqui?
What time will he be here?,A que horas ele vai estar aqui?
I'll meet you tomorrow.,Te encontrarei amanhã.
Fine. Where?,Bem. Onde?
Which house do they live in?,Em qual casa eles moram?
He actually hurt himself.,"Na verdade, ele mesmo se cortou."
Did you walk from the bus?,Você andou desde o ônibus?
Flowers are sold there.,Vendem-se flores ali.
French is spoken in Switzerland.,Fala-se francês na Suíça.
Not much soccer is played there.,Não se joga muito futebol lá.
Is German spoken too?,Fala-se alemão também?
They say it's hot here.,Diz-se que aqui é quente.
They get up early in this house.,Levanta-se cedo nesta casa.
One must go home.,É preciso ir para casa.
Máire was injured in an accident.,Máire se machucou em um acidente.
No one else was injured.,Ninguém mais se machucou.
The glass got broken.,O copo se quebrou.
The question was answered.,Respondeu-se à pergunta.
It wasn't found.,Não foi encontrado.
Nobody went there.,Ninguém foi lá.
Was she seen?,Ela foi vista?
I think that someone went there.,Eu acho que alguém foi lá.
Weren't they satisfied?,Eles não estavam satisfeitos?
People are rich here.,As pessoas são ricas aqui.
Are people comfortable? No.,As pessoas estão confortáveis? Não.
She was born in England.,Ela nasceu na Inglaterra.
It can be done.,Isso pode ser feito.
You should finish the work.,Você deveria terminar o trabalho.
The work should be finished.,O trabalho deveria ser terminado.
We need more.,Precisamos de mais.
More is needed.,É preciso mais.
I succeeded in the work.,Tive êxito no trabalho.
The work was successful.,O trabalho foi bem-sucedido.
Séamas Mhicí Sheáin died last year.,Séamas Mhicí Sheáin morreu no ano passado.
It seems to me that they will be late.,Parece-me que eles irão se atrasar.
Caitríona was born in 1985.,Caitríona nasceu em 1985.
One won’t hear much music in that pub.,Não se poderá escutar música naquela taberna.
Her father died.,O pai dela morreu.
He was drowned.,Ele se afogou.
You’ll be killed!,Você será morto!
One should not say bad words.,Não se deve dizer palavrões.
Was nothing done about that?,Nada foi feito a respeito?
You’ll be given the report when it is written.,Você receberá o relatório quando ele for escrito.
"Don't worry, be happy.","Não se preocupe, seja feliz."
He covered his face with the handkerchief and cried as well!,Ele cobria o rosto com o lenço e também chorava!
He got a little irritated when he was approached by beggars.,Ele ficou um pouco irritado quando foi parado por mendigos.
The new law guarantees the same judicial and social rights to homosexual couples.,A nova lei garante os mesmos direitos jurídicos e sociais aos casais homossexuais.
I don't see the humor in anything.,Não vejo graça em nada.
This language has been in decline for several centuries until recently.,Esta língua tem estado em declínio há vários séculos até recentemente.
Cells have two methods of reproduction: mitosis and meiosis.,As células possuem dois meios de reprodução: a mitose e a meiose.
They were there with some other motive in mind which she still didn't know about.,Eles estavam ali por outro motivo que ela ainda não sabia.
"In many cases, doing that is impossible.",Em muitos casos fazer isso é impossível.
Other documents of great importance include the writings of the Jesuits.,Outros documentos de grande importância são os escritos dos jesuítas.
He asked her seven times to marry him.,Ele pediu-lhe sete vezes que ela casasse com ele.
"It was necessary that he say something, but no word came from his lips.","Era-lhe preciso dizer alguma coisa, mas nenhuma palavra lhe aflorava aos lábios."
She is a kind and holy woman.,Ela é uma santa mulher.
"They generally paid a visit on Sundays, after dinner.","Eles faziam uma visita geralmente aos domingos, depois do jantar."
This relationship between Portugal and the United States is still maintained today.,Esta relação entre Portugal e os EUA se mantém até hoje.
"In the old man's store, they worked day and night.",No estabelecimento do velho trabalhavam noite e dia.
"To tell the truth, I've only crossed the border once.","Para falar a verdade, só atravessei uma vez a fronteira."
I wrote that book.,Eu escrevi aquele livro.
She didn't have the courage to talk about her husband's death.,Ela não teve coragem de falar sobre a morte do marido.
The first thing you have to do is take a bath.,A primeira coisa que você tem a fazer é tomar um banho.
For a while you will stay here with us.,Por uns tempos você vai ficar aqui com a gente.
The boss owes several months' salary to the construction workers.,O patrão deve vários meses de salário aos trabalhadores da construção civil.
The prisoners would have to go through yet one more hardship.,Os presos teriam que passar ainda por outra provação.
She wanted to know if what I discovered was true!,Ela queria saber se é verdade o que descobri!
"This way, it’s hard.",Assim fica difícil.
"Not everything can be the way we want, Teresa.","Nem tudo pode ser como a gente quer, Teresa."
"In December of that year, a new Constitution was adopted.","Em dezembro daquele ano, foi adotada uma nova Constituição."
Most of them are invisible without the help of a microscope.,A maioria deles é invisível sem a ajuda do microscópio.
The work took an enormous amount of time to finish.,A obra levou um período de tempo enorme para ser concluída.
"Simone asked, ""How are you? Well?""","Simone perguntou: ""Como está? Bem?"""
