English,Portuguese
"Shylock is greedy, and what is worse, very stingy.","Shylock é guloso, e pior, muito pão-duro."
Listen carefully to what I say.,Escute atentamente o que eu digo.
He talks well.,Ele fala bem.
The nakedness of woman is the work of God.,A nudez da mulher é trabalho de Deus.
"You can regret it all you want, but it won't do you any good now.","Você pode se arrepender disso, mas isso não lhe fará nenhum bem no momento."
"My car broke down, so I had to take a bus.","Meu carro quebrou, então tive que pegar um ônibus."
There are many politicians who don't keep their promises.,Há muitos políticos que não mantêm suas promessas.
I'm not convinced at all.,Eu não estou nem um pouco convencido.
The man was ashamed of being born poor.,O homem se envergonhava de ter nascido pobre.
Don't deceive him.,Não passe a perna nele.
Have you ever eaten Japanese food?,Você já comeu comida japonesa?
Finishing the job by Tuesday will be a piece of cake.,Terminar o trabalho até terça-feira será mamão com açúcar.
When will you bring back my umbrella?,Quando é que você vai devolver o meu guarda-chuva?
There's nothing as precious as love.,Não há nada tão valioso quanto o amor.
"I have memorized 2,000 English words.",Memorizei 2.000 palavras inglesas.
She was always complaining about her husband.,Ela estava sempre a reclamar de seu marido.
I stayed with an American family.,Eu vivia com uma família americana.
I can't cut my nails and do the ironing at the same time!,Eu não consigo cortar minhas unhas e passar roupa ao mesmo tempo!
I could hardly believe my ears when I heard the news.,Eu mal podia acreditar no que escutava quando ouvi a notícia.
They don't like me.,Eles não gostam de mim.
I'm not good at expressing my feelings.,Não sou bom em expressar meus sentimentos.
Let's go out before it gets hot.,Vamos sair antes do calor.
What's your purpose in studying English?,Qual o seu objetivo ao estudar inglês?
Never speak ill of others.,Nunca fale mal dos outros.
My wife is a doctor.,Minha mulher é médica.
He conquered Mt. Everest.,Ele conquistou o Monte Everest.
One of these two answers is right.,Uma destas duas respostas está certa.
I want to buy a Czech sweater.,Quero comprar um suéter checo.
I could hear her sobbing in her bedroom.,Eu conseguia ouvir ela chorar em sua cama.
This is a desk.,Esta é uma carteira.
Who is that person?,Quem é aquela pessoa?
I was watching TV when the telephone rang.,Estava assistindo TV quando o telefone tocou.
I believe in you.,Eu acredito em você.
I helped my mother with the cooking.,Ajudei minha mãe com a cozinha.
I started this thread.,Eu iniciei este tópico.
She could not help bursting into tears.,Ela não conseguiu evitar de chorar.
The damage is done.,O dano está feito.
Let's get out of here.,Saiamos daqui.
The world still has not found peace.,O mundo ainda não encontrou paz.
I'd like to see a doctor.,Gostaria de ver um médico.
I don't want to spend the rest of my life regretting it.,Eu não quero passar o resto da minha vida lamentando por isso.
This book was printed in England.,Este livro foi impresso na Inglaterra.
Look at the map on page 25.,Olhe o mapa na página 25.
How much are these pants?,Quanto custa essa calça?
This dog is our regimental mascot.,Este cão é nosso mascote do regimento.
We stayed overnight in Hakone.,Nós passamos a noite em Hakone.
I know the truth.,Eu conheço a verdade.
There are days where I feel like my brain wants to abandon me.,Tem dias que eu me sinto como se meu cérebro quisesse me abandonar.
How do you say this word?,Como se fala esta palavra?
Wine is not to my taste.,Vinho não é uma de minhas preferências.
Please get me a pillow.,"Por favor, traga-me um travesseiro."
Do tigers purr?,Tigres ronronam?
I have chronic dermatitis.,Eu tenho dermatite crônica.
This decision will reflect on his future career.,Essa decisão se refletirá na sua carreira futura.
He hasn't any children.,Ele não tem filhos.
I'm of the opinion that he should apologize to his teacher.,Sou da opinião de que ele deveria pedir desculpas ao seu professor.
The chili burnt my tongue.,O chili queimou minha língua.
"I'd like to be left alone for a while, if you don't mind.","Gostaria de ficar sozinho um instante, se não se importa."
There is plenty of food.,Há muita comida.
I know the girl.,Eu conheço a menina.
Meeting my old friend was very pleasant.,Fiquei muito feliz ao encontrar meu velho amigo.
How on earth did you know that?,Como é que você sabia disso?
This product is made in Italy.,Este produto é fabricado na Itália.
"First of all, you must look it up in the dictionary.","Antes de tudo, você deve procurar no dicionário."
I bought a book about animals.,Eu comprei um livro sobre animais.
My wife is preparing dinner right now.,Minha esposa está preparando o jantar neste momento.
You are so kind.,Você é tão gentil.
Are you going to cut down all the trees here?,Você vai cortar todas as árvores aqui?
"Forgive me, my love.","Perdoe-me, meu amor."
"We all grew up believing that everyone is entitled to their opinion, however, some now believe that all opinions are equal.","Nós todos crescemos acreditando que todos têm direito a ter sua própria opinião, contudo, alguns agora acreditam que todas as opiniões são iguais."
I want to go to Tokyo.,Quero ir para Tóquio.
Tom tore the paper in half.,Tom rasgou o papel pela metade.
Some people are difficult to please.,Algumas pessoas são difíceis de agradar.
She likes being looked at by boys.,Ela gosta de ser observada por garotos.
Prices were strictly regulated during the war.,Os preços foram estritamente regulados durante a guerra.
"Wait, don't shoot!","Espere, não atire!"
She still loved him.,Ela ainda o amava.
I have no idea.,Não faço ideia.
"As I didn't have any breakfast, I am very hungry now.","Como eu não tomei café da manhã, estou com muita fome agora."
Everyone was happy.,Todos estavam felizes.
I cannot tolerate noisy children.,Eu não posso tolerar crianças barulhentas.
He is happy.,Ele é feliz.
Bring me a moist towel.,Traga-me uma toalha úmida.
My forehead burned with fever.,Minha testa queimava de febre.
The President is usually accompanied by his wife when he goes abroad.,O presidente é geralmente acompanhado de sua mulher quando viaja para fora.
I don't know what you mean.,Eu não sei o que você quis dizer.
Did I hurt your feelings?,Feri seus sentimentos?
Don't feed the dog.,Não alimente o cão.
Good luck.,Boa sorte.
My stomach is grumbling.,Meu estômago está roncando.
I like jazz music.,Eu gosto de jazz.
I like not only classical music but also jazz.,"Gosto não só de música clássica, mas também de jazz."
We'll have a barbecue at the beach.,Teremos um churrasco na praia.
He taught his students how we were all dependent on each other.,Ele ensinou a seus estudantes como todos nós dependemos uns dos outros.
Tom is a friend of mine.,Tom é um amigo meu.
How do you like Texas so far?,O que achou do Texas até agora?
Don't touch the flowers.,Não toque as flores.
Carbon dioxide is not a poison in itself.,Dióxido de carbono não é um veneno por si próprio.
It was easy to find seats in the train because there were so few passengers.,Foi fácil encontrar lugares no trem porque não havia muitos passageiros.
I was lucky.,Eu tive sorte.
We live in a civilized society.,Nós vivemos em uma sociedade civilizada.
Gamblers enjoy taking risks.,Jogadores se divertem assumindo riscos.
He has two Picassos.,Ele tem dois Picassos.
Heat turns water into steam.,O calor transforma a água em vapor.
Ken has no more than ten books.,Ken não tem mais do que dez livros.
I've finished watering the flowers.,Terminei de aguar as flores.
You ought to be quiet in a library.,Você deveria ficar em silêncio em uma biblioteca.
The burglar gained access to the house through a window.,O assaltante conseguiu acessar o interior da casa através de uma janela.
Coffee was introduced into Europe from Arabia.,O café se propagou da Arábia para a Europa.
It's not good to force our ideas on others.,Não é legal impor nossos ideais aos outros.
I will do whatever you wish.,Farei o que quiser.
I find it hard to believe.,Acho difícil de acreditar.
"Thanks to television, we can enjoy watching baseball games in our rooms.","Graças a televisão, podemos assistir jogos de baseball em nossos quartos."
When was this university founded?,Quando foi fundada esta universidade?
Where are the showers?,Onde estão as duchas ?
Please don't get up.,"Por favor, não se levante."
He has grown three centimeters this year.,Este ano ele cresceu três centímetros.
This train stops at all stations.,Esse trem para em todas as estações.
They live in poverty.,Eles vivem na pobreza.
Divide the cake among you three.,Repartam o bolo entre vocês três.
You are not as short as I.,Você não é tão baixo quanto eu.
How was your birthday?,Como foi o seu aniversário?
I believe that the boy is honest.,Eu acredito que o garoto seja honesto.
Tom is engaged to Ruth.,O Tom está noivo da Ruth.
You should be careful with a knife.,Deve-se ter cuidado com facas.
Make certain where he is now.,Certifique-se de onde ele está agora.
Hugs for the children from all of us.,Todos nós mandamos abraços para as crianças.
It's about time you were independent of your parents.,Já é hora de você ser independente de seus pais.
Please translate this sentence into Japanese.,"Por favor, traduza esta frase para o japonês."
The animals were busy collecting nuts.,Os animais estavam ocupados coletando nozes.
