English,Portuguese
You'll be hearing from us soon.,Tu logo terás notícias nossas.
I'll be able to see you one of these days.,Poderei te ver um dia desses.
I'll come and see you one of these days.,Eu irei te visitar um dia desses.
Tension is a major cause of heart disease.,A ansiedade é uma das principais causas das afecções cardíacas.
"In case of an emergency, push this button.","Em caso de emergência, aperte este botão."
"In case of emergency, call 119.","Em caso de emergência, ligue 119."
"In case of an emergency, dial 110.","Em caso de emergência, disque 110."
"In case of emergency, call the police.","Em caso de emergência, chame a polícia."
I advise you to stop smoking.,Eu te aconselho a parar de fumar.
"The sooner you give up, the greater the benefits.","O quanto antes você desistir, melhor os benefícios."
Don't smoke while you are on duty.,Não fume quando estiver em serviço.
Slight inattention can cause a great disaster.,Uma ligeira desatenção pode causar um grande desastre.
Don't go to extremes. To be moderate is important in anything.,Não vá aos extremos. Ser moderado é importante em qualquer coisa.
"Though imperfectly, he finished writing his manuscript.","Apesar de imperfeito, ele terminou de escrever seu manuscrito."
Turn on your back.,Vire-se de costas.
I was too surprised to speak.,Estava surpreso demais para falar.
"To my surprise, the child came here by himself all the way from Yokohama.","Para minha surpresa, a criança veio desde Yokohama até aqui sozinha."
What a surprise!,Que surpresa!
"To our surprise, he was defeated in the match.",Para nossa surpresa ele foi derrotado no combate.
"To our surprise, she has gone to Brazil alone.","Para nossa surpresa, ela foi sozinha para o Brasil."
"To my surprise, he had a beautiful voice.","Para minha surpresa, ele tinha uma bela voz."
"Surprisingly, he did his last job in one-third the time it would take me.","Surpreendentemente, ele fez seu último serviço em um terço do tempo que eu levaria."
Hasn't he looked at himself in a mirror?,Ele não se olhou em um espelho?
A mirror reflects light.,Um espelho reflete a luz.
Fragments of the mirror were scattered on the floor.,Pedaços do espelho estavam espalhados pelo chão.
Clean the mirror.,Limpe o espelho.
"He is not just interested, he's crazy about it.","Não está apenas interessado, está simplesmente louco por isso."
Getting excited is not at all the same as getting angry.,Ficar animado definitivamente não é o mesmo que ficar irritado.
"With her heart pounding, she opened the door.","Com o coração a martelar-lhe o peito, ela abriu a porta."
I waited for the curtain to rise with my heart beating in excitement.,"Com o coração a palpitar de emoção, esperei a cortina subir."
Are you mad?,Você é louco?
Tom started the engine.,Tom ligou o motor.
The bridge was washed away by the flood.,A ponte foi levada pela enchente.
"As is often the case with educated people, he likes classical music better than jazz.","Como é de costume entre pessoas educadas, ele gosta mais de música clássica do que de jazz."
Teaching is a profession of my own choosing.,Ensinar é uma profissão de minha própria escolha.
My driving instructor says I should be more patient.,Meu instrutor da autoescola disse que eu preciso ser mais paciente.
The professor teaches English conversation.,O professor ensina conversação em inglês.
Our professor paid the bill for all of us.,O nosso professor pagou a conta de todos nós.
It was ordered that the classroom be put in order.,Ordenaram que a sala de aula deveria ser deixada em ordem.
It is the students' duty to clean their classrooms.,É dever dos alunos limpar as salas de aula.
Take off your hat when you enter a classroom.,Tire o seu chapéu quando você entra numa sala de aula.
I wish our classroom were air-conditioned.,Queria que nossa classe tivesse ar condicionado.
The teachers are trying to motivate their students.,Os professores estão tentando motivar os seus alunos.
The teacher caught the student cheating on the examination.,O professor flagrou o estudante colando na prova.
Teachers should treat all their students impartially.,Os professores devem tratar todos os seus alunos de forma imparcial.
The church is decorated with flowers for the wedding.,A igreja está decorada com flores para o casamento.
There is usually an organ in a church.,Geralmente há um órgão numa igreja.
Churches were erected all over the island.,Construíram igrejas por toda a ilha.
Where do we get the textbooks?,Onde poderemos conseguir os manuais?
Education is an investment in the future.,A educação é um investimento no futuro.
Education starts at home.,Educação começa em casa.
One of the great superstitions about education is that learning is the result of teaching.,Uma das grandes superstições em relação à educação é que o aprendizado é resultado do ensino.
More money for education will spur economic growth.,Mais dinheiro para a educação estimulará o crescimento econômico.
Teaching is learning.,Ensinar é aprender.
Teaching demands a lot of patience.,Ensinar requer muita paciência.
Oh! Show it to me please.,"Ah! Mostre para mim, por favor."
His legs were trembling from fear.,Suas pernas tremiam de medo.
Fear crept into my heart and settled there.,O medo penetrou sorrateiramente em meu coração e ali se instalou.
Would you please open the window?,"Você poderia abrir a janela, por favor?"
Would you be kind enough to explain it to me?,Você poderia fazer o favor de explicar pra mim?
Don't be afraid.,Não tenha medo.
There's nothing to be afraid of.,Não há o que temer.
Tall buildings may sway in a strong wind.,Prédios altos podem balançar com vento forte.
The thief forced her to hand over the money.,O ladrão forçou-a a entregar o dinheiro.
The robber aimed his gun at the clerk.,O assaltante apontou sua arma para o funcionário.
The burglar shut the child in the closet.,O ladrão encerrou a criança no armário.
A burglar broke into the bank last night.,Um ladrão forçou uma entrada no banco ontem à noite.
The strong should take care of the weak.,O mais forte deveria tomar conta do mais fraco.
A strong wind was blowing.,Um vento forte soprava.
You'll get a reward for your cooperation.,Vai receber um galardão por cooperar.
There is very little probability of an agreement being reached.,A probabilidade de chegar a um acordo é muito baixa.
"A republic is a nation whose head is not a king or queen, but a president.","Uma república é uma nação na qual o líder não é rei ou rainha, mas um presidente."
Kyoto is not as large as Osaka.,Quioto não é tão grande como Osaca.
Kyoto is visited by many tourists.,Quioto é visitada por muitos turistas.
Kyoto was an old capital of Japan.,Quioto era uma velha capital do Japão.
Are you from Kyoto?,Você é de Quioto?
Summers are very hot in Kyoto.,Os verões em Quioto são bem quentes.
There are many places to visit in Kyoto.,Há muitos lugares para se visitar em Kyoto.
There are many old temples in Kyoto.,Há muitos templos antigos em Quioto.
"Speaking of Kyoto, have you ever visited the Kinkakuji Temple?","Falando em Quioto, você já visitou o templo Kinkaku-ji?"
"In Kyoto, you can see both old and modern buildings.",Em Quioto pode-se ver tanto prédios antigos quanto modernos.
Kyoko had the kindness to carry my baggage for me.,Kyoko fez a gentileza de carregar a bagagem para mim.
"Fish, please.","Peixe, por favor."
A fish swims by moving its tail.,Um peixe nada movendo a cauda.
Fish live in the water.,Peixes vivem na água.
Do you like fish?,Você gosta de peixe?
I seasoned the fish with salt and pepper.,Eu temperei o peixe com sal e pimenta.
Fish have stopped living in this river.,Os peixes têm cessado de viver neste rio.
A gigantic bird came flying toward him.,Um pássaro gigantesco veio voando na sua direção.
There was a sharp rise in prices last year.,Houve um aumento acentuado de preços no ano passado.
We had a lot of snow last year.,Tivemos muita neve ano passado.
There was a lot of snow last winter.,Havia muita neve no inverno passado.
He began to work for that company last year.,Ele começou a trabalhar nessa empresa no ano passado.
Add a little milk.,Adicione um pouco de leite.
Do you have some milk?,Você tem um pouco de leite?
Won't you have another glass of milk?,Você não quer outro copo de leite?
We make milk into cheese and butter.,Nós transformamos leite em queijo e manteiga.
I bought two bottles of milk.,Eu comprei duas garrafas de leite.
I want a quart of milk.,Quero um quarto de leite.
The milk froze and became solid.,O leite congelou e ficou sólido.
Milk is a popular beverage.,Leite é uma bebida popular.
Milk boils at a higher temperature than water.,O leite ferve a uma temperatura mais alta que a água.
Milk makes us strong.,O leite nos deixa fortes.
Milk easily turns sour.,O leite azeda facilmente.
